"URL","Image URL","ASIN","Title","Brand","Fulfillment","Category","BSR","UPC","GTIN","EAN","ISBN","Subcategory","Subcategory BSR","Price","Price Trend (90 days) (%)","Parent Level Sales","ASIN Sales","Sales Trend (90 days) (%)","Parent Level Revenue","ASIN Revenue","Review Count","Reviews Rating","Seller","Seller Country/Region","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Length","Width","Height","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B003IN7YN2","https://m.media-amazon.com/images/I/91IUgQH-LpL._SX450_.jpg","B003IN7YN2","Kamui - The Lone Ninja Blu-ray","Manga Entertainment","FBM","Movies & TV",452679,"N/A","N/A",5022366802246,"N/A",,97367,29.38,-29,136,136,60,4090.33,4090.22,29,3.4,"OxfordshireEngland","United Kingdom of Great Britain and Northern Ireland",5,1946,769,"Small Standard-Size",7.1,5.42,0.58,0.18,"N/A","N/A","11/30/2024",156,1,0,4.69
"https://amazon.com/dp/B09NRCXVFD","https://m.media-amazon.com/images/I/71y55QVAYVL._SX450_.jpg","B09NRCXVFD","MY SON - DVD","N/A","FBM","Movies & TV",283094,"N/A","N/A",3512392432576,"N/A",,216338,29.75,-27,136,136,57,4088.8,4088.6,98,3.6,"Prestivo","France",2,1474,"N/A","Small Standard-Size",0.67,5.39,7.52,0.2,"N/A","N/A","11/30/2024",44,1,0,1.38
"https://amazon.com/dp/B0BYZ8PBV4","https://m.media-amazon.com/images/I/71JNKrDu47L._SX450_.jpg","B0BYZ8PBV4","amFilm [3+3 Pack 3D Curved Tempered Glass for S23 Ultra Screen Protector Samsung Galaxy 6.8 Inch with Liquid Dispersion Tech, Designed for Fingerprint Reader, Upgraded Easier Application Tray.","amFilm","FBA","Cell Phones & Accessories",25127,"N/A","N/A","N/A","N/A","Screen Protectors",1895,29.99,-13,136,136,9,4088.48,4087,263,3.6,"TechMatte","USA",1,1601,-48,"Large Standard-Size",1.57,4.65,8.46,0.51,31.1,85.78,"10/31/2023",29,6,0,0.52
"https://amazon.com/dp/B00005K9PL","https://m.media-amazon.com/images/I/51FXNGPM5CL._SX450_.jpg","B00005K9PL","Jackie Mason Comedy Trilogy [DVD]","Kulter","FBA","Movies & TV",110772,032031255197,00032031255197,9780769725512,0769725511,,11996,26.98,76,104,104,64,4082.3,4081.69,25,3.7,"Thumbtack Sales","USA",3,1011,2874,"Small Standard-Size",7.5,5.3,0.6,0.15,12.01,33.12,"11/30/2024",222,1,0,4.16
"https://amazon.com/dp/B0B8SB1HWP","https://m.media-amazon.com/images/I/61gWX+7nuWL._SX450_.jpg","B0B8SB1HWP","Foruly Washer Tub Bearings and Seal Kit for Samsung Replacement Parts DC62-00156A, 6601-002632, 6601-002516 Fit for Samsung Washer Seal Bearing Kit","Foruly","FBA","Tools & Home Improvement",57870,"N/A","N/A","N/A","N/A","Replacement Parts",757,29.99,-37,136,136,37,4079.8,4078.32,112,3.7,"Foruly","China",1,1506,3,"Large Standard-Size",1.97,3.15,5.67,1.81,17.71,48.87,"04/30/2024",36,8,0,1.21
"https://amazon.com/dp/B0DT9ZCYX5","https://m.media-amazon.com/images/I/81e6uTC4avL._SX450_.jpg","B0DT9ZCYX5","Evil Bong 3D: Wrath of Bong [Blu-ray]","Full Moon Pictures","Amazon","Movies & TV",259602,850042504956,"N/A",0850042504956,"N/A",,7585,27.56,-21,148,148,14,4078.84,4077.21,"N/A","N/A","Amazon","N/A",8,0,"N/A","Large Standard-Size",1.1,5.94,8.15,0.28,"N/A","N/A","06/30/2025",7,2,0,"N/A"
"https://amazon.com/dp/B00009V7O8","https://m.media-amazon.com/images/I/41auuJBiTPL._SX450_.jpg","B00009V7O8","Sappho '68","Guilty Pleasures","FBM","Movies & TV",232634,631595030655,09781586554798,9781586554798,1586554794,,19156,28.98,-17,141,141,76,4077.24,4075.67,3,1.5,"horrorcinemah","USA",1,844,84300,"Small Standard-Size",7.1,5.42,0.58,0.18,"N/A","N/A","06/30/2025",227,1,0,46.9
"https://amazon.com/dp/B0CMF4WMZD","https://m.media-amazon.com/images/I/51GPvHK2e0L._SX450_.jpg","B0CMF4WMZD","Tu Jhooti Main Makkar Hindi Movie - Film DVD -English Subtitles(NTSC)","Movie Time Video","FBM","Movies & TV",196914,619660127011,"N/A",0619660127011,"N/A",,145779,29.99,-12,136,136,66,4076.2,4074.7,"N/A","N/A","MegaMovieBazar","USA",1,1137,"N/A","Large Standard-Size",11,10,1,0.38,"N/A","N/A","12/31/2024",21,2,0,"N/A"
"https://amazon.com/dp/B0F8L4MBQF","https://m.media-amazon.com/images/I/91sDgJhaBbL._SX450_.jpg","B0F8L4MBQF","The Devil's Bride","Deaf Crocodile","Amazon","Movies & TV",34951,850066568347,"N/A",0850066568347,"N/A",,13872,29.95,-17,136,136,,4073.22,4072.86,"N/A","N/A","Amazon","N/A",1,0,"N/A","Small Standard-Size",6.73,5.31,0.51,0.24,"N/A","N/A","06/30/2025",3,3,0,"N/A"
"https://amazon.com/dp/B0FFN86JRJ","https://m.media-amazon.com/images/I/71wvc2n5--L._SX450_.jpg","B0FFN86JRJ","BIG MONEY[Silver LP] [Amazon Exclusive]","Verve","Amazon","CDs & Vinyl",2557,602478538889,"N/A",0602478538889,"N/A","N/A","N/A",29.99,-26,136,136,,4072.77,4071.3,"N/A","N/A","Amazon","N/A",1,0,"N/A","Large Standard-Size",0.87,12.95,15,1.11,"N/A","N/A","07/31/2025",1,1,0,"N/A"
"https://amazon.com/dp/B0DJ3B49NL","https://m.media-amazon.com/images/I/81x6vtZX3ZL._SX450_.jpg","B0DJ3B49NL","Island Of Fire [Standard] [Blu-ray]","88 Films","Amazon","Movies & TV",196894,"N/A","N/A",5060710974430,"N/A",,10569,24.99,-35,149,149,-1,4071.22,4069.6,"N/A","N/A","Amazon","N/A",6,0,"N/A","Small Standard-Size",0.63,5.2,6.73,0.15,"N/A","N/A","12/31/2024",10,4,0,"N/A"
"https://amazon.com/dp/B09PKTXK3T","https://m.media-amazon.com/images/I/314S7Siy72L._SX450_.jpg","B09PKTXK3T","Kerlista replaecmet Part 308210009+309562007 Gearbox Geacase Gearhead Assembly fits for Ryobi homelite Craftsman mtd and More String Trimmer","Kerlista","FBA","Patio, Lawn & Garden",61662,752859078227,"N/A",0752859078227,"N/A","Replacement Parts",1070,25.68,10,130,130,-50,4061.54,4061.38,125,3.6,"tamike","China",1,1131,1,"Large Standard-Size",3.84,7.78,9.25,1.15,139.13,383.81,"04/30/2025",40,5,0,1.04
"https://amazon.com/dp/B0FD2J6J4R","https://m.media-amazon.com/images/I/51bLG81ItVL._SX450_.jpg","B0FD2J6J4R","Wicked Tarot Deck and Guidebook (Tarot/Oracle Decks)","N/A","Amazon","Books",107342,"N/A",19798886635611,9798886635614,"N/A","Art",276,27.99,-39,145,145,,4061.92,4060.35,"N/A","N/A","Amazon","N/A",1,0,"N/A","Large Standard-Size",3.88,1.8,5.81,1.11,"N/A","N/A","06/30/2025",2,6,0,"N/A"
"https://amazon.com/dp/B01BSP2XEG","https://m.media-amazon.com/images/I/515Y+Bu690L._SX450_.jpg","B01BSP2XEG","Iron Claw DVD","角川書店 (映像)","FBM","Movies & TV",435357,"N/A","N/A",4988111291493,"N/A",,343874,25.89,-23,147,147,91,4061.3,4059.83,2,3.2,"Amazon Japan","Japan",4,0,"N/A","Small Standard-Size",0.63,5.35,7.56,0.18,"N/A","N/A","11/30/2024",112,1,0,73.28
"https://amazon.com/dp/B002FG9N96","https://m.media-amazon.com/images/I/91ia7BV4MfL._SX450_.jpg","B002FG9N96","The Elephant King","Sony Pictures","FBA","Movies & TV",465425,741952671497,00741952671497,0741952671497,"N/A",,55246,29.38,-22,138,138,109,4059.82,4058.75,13,2.7,"RapidPrimePros","USA",2,833,"N/A","Small Standard-Size",7.5,5.4,0.6,0.2,12.23,33.75,"06/30/2025",193,1,0,10.58
"https://amazon.com/dp/B00JXW11NG","https://m.media-amazon.com/images/I/910u292K07L._SX450_.jpg","B00JXW11NG","40"" Black Rolling Wheeled Duffle Bag Spinner Suitcase Luggage - 5 Wheels","Generic","FBM","Clothing, Shoes & Jewelry",200387,608866975021,"N/A",0608866975021,"N/A","Travel Duffels",491,28.89,-15,139,139,21,4059.12,4058.12,175,3.6,"Elite E-Commerce Emporium","USA",7,1383,297,"Large bulky",2,15,25.01,5,"N/A","N/A","06/30/2025",136,4,0,0.8
"https://amazon.com/dp/B0DKPKLKDV","https://m.media-amazon.com/images/I/51oNRNiR0JL._SX450_.jpg","B0DKPKLKDV","DeWALT Professional Wand and Shut-Off Replacement Kit for use with Sprayer, Model DXSP190612 and DXSP190652","DEWALT","Amazon","Patio, Lawn & Garden",20466,841688006416,"N/A",0841688006416,"N/A","Sprayers",148,22.98,"N/A",127,127,,4050.34,4050.18,1,2,"Amazon","N/A",1,0,"N/A","Large bulky",1.97,5.51,26.73,1.06,"N/A","N/A","06/30/2025",5,2,0,127
"https://amazon.com/dp/B000R349IO","https://m.media-amazon.com/images/I/81iTW8+sGUL._SX450_.jpg","B000R349IO","LILIES","AcornMedia","FBA","Movies & TV",163126,054961949793,00054961949793,0054961949793,"N/A",,24334,29.99,"N/A",105,105,-51,4049.75,4049.14,368,3.7,"RapidPrimePros","USA",2,679,884,"Large Standard-Size",7.6,5.4,0.9,0.6,18.6,51.3,"05/31/2025",219,2,0,0.29
"https://amazon.com/dp/B0077RTS48","https://m.media-amazon.com/images/I/71JTIpqsKpL._SX450_.jpg","B0077RTS48","Snowtown (2011) ( I poli tou hioniou ) ( Snow town murders ) [ NON-USA FORMAT, Blu-Ray, Reg.B Import - France ]","N/A","FBM","Movies & TV",336732,"N/A","N/A",5050582887594,"N/A",,15018,26.98,-33,150,150,14,4050.56,4048.97,20,3.7,"DaaVeeDee","USA",3,1846,"N/A","Small Standard-Size",6.69,5.35,0.47,0.18,"N/A","N/A","11/30/2024",156,1,0,7.51
"https://amazon.com/dp/B0B4B4Z5GP","https://m.media-amazon.com/images/I/415s7QYPdRL._SX450_.jpg","B0B4B4Z5GP","Grand Trunk Railroad in the 1990s, Part 2","N/A","FBM","Movies & TV",425429,601577878094,"N/A",0601577878094,"N/A",,335305,29.95,-18,135,135,116,4047.16,4047.03,"N/A","N/A","RailfanDepot","USA",1,449,"N/A","Small Standard-Size",8,6.5,0.33,0.25,"N/A","N/A","06/30/2025",38,1,0,"N/A"
"https://amazon.com/dp/B0CZTXGSFD","https://m.media-amazon.com/images/I/71SM1ab8JXL._SX450_.jpg","B0CZTXGSFD","Disney Junior - Henry Hugglemonster 2-Pack: Roarsome Tales & Meet the Hugglemonsters [DVD + Book] Includes: Llama Llama 5-minute Stories Hardcover Book","GOGO1","FBA","Movies & TV",442410,606795840076,"N/A",0606795840076,"N/A",,349942,30,-21,135,135,98,4045.03,4044.9,"N/A","N/A","TheBuyz","USA",1,767,"N/A","Large Standard-Size",8,6,1,2,24.17,66.67,"06/30/2025",16,2,0,"N/A"
"https://amazon.com/dp/B00ECZJ0FU","https://m.media-amazon.com/images/I/71IezPVcHrL._SX450_.jpg","B00ECZJ0FU","Cupid's Arrow (2010) [ NON-USA FORMAT, Blu-Ray, Reg.B Import - Germany ]","N/A","FBM","Movies & TV",343087,"N/A",04041658296410,4041658296410,"N/A",,15132,28.98,-50,140,140,11,4042.83,4041.35,2,2.3,"DaaVeeDee","USA",1,0,"N/A","Small Standard-Size",7.1,5.42,0.58,0.18,"N/A","N/A","06/30/2025",144,9,0,69.76
"https://amazon.com/dp/B000E6UXOS","https://m.media-amazon.com/images/I/51BCZoIb7sL._SX450_.jpg","B000E6UXOS","Danielle Steel's Message From Nam [DVD]","N/A","FBA","Movies & TV",104876,"N/A",05030305104337,5030305104337,"N/A",,73439,29.99,-8,135,135,9,4038.08,4036.58,152,3.2,"RapidPrimePros","USA",6,1659,1157,"Small Standard-Size",7.1,5.42,0.58,0.18,11.28,31.12,"11/30/2024",182,1,0,0.89
"https://amazon.com/dp/B0FHJ852WJ","https://m.media-amazon.com/images/I/71WVDCnBGSL._SX450_.jpg","B0FHJ852WJ","HarmoSlim - Advanced Premium Daily Formula Capsules, HarmoSlim Pills Support, All Natural Ingredients Premium Support for Overall Health & Wellness Lifestyle, 60 Capsules for 1 Month","LIVORKA","FBA","Health & Household",258352,"N/A",10850076944282,"N/A","N/A","Blended Vitamin & Mineral Supplements",12134,27.95,-3,141,141,,4034.96,4034.84,3,3.5,"SunriseSelections","USA",2,0,"N/A","Large Standard-Size",1.85,1.89,3.78,0.33,6.65,18.36,"06/30/2025",1,8,0,47.11
"https://amazon.com/dp/B000N3SU6K","https://m.media-amazon.com/images/I/81xoKbefbFL._SX450_.jpg","B000N3SU6K","Casi Casi","HBO HOME VIDEO","FBA","Movies & TV",91472,026359409820,00026359409820,0026359409820,"N/A",,10253,29.49,9,122,122,5,4032.85,4032.04,126,3.2,"BE_UNIQ","USA",4,1396,241,"Small Standard-Size",7.4,5.3,0.6,0.15,11.85,32.68,"02/29/2024",222,1,0,0.98
"https://amazon.com/dp/B0F6LHTCQ3","https://m.media-amazon.com/images/I/41Id-R7ONdL._SX450_.jpg","B0F6LHTCQ3","TWIZIUAO Bed Lock Sheet Holder: Fitted Sheet Straps ABS Plastic Sheet Clips Keep Sheet Firm & Tight - 2025 New Upgrade Bed Sheet Holders for Corners - Restless Sleepers","TWIZIUAO","FBA","Home & Kitchen",333940,"N/A","N/A","N/A","N/A","Sheet Fasteners",234,28.99,-69,137,137,,4030.8,4029.38,6,3.7,"newrichgreat2021","China",1,0,"N/A","Large Standard-Size",2.32,12.45,17.65,4.12,256.67,708.06,"07/31/2025",4,7,1,22.85
"https://amazon.com/dp/B0000ALPHI","https://m.media-amazon.com/images/I/21BOLKAdRlL._SX450_.jpg","B0000ALPHI","Shape Of Things, The (Ws)","N/A","FBM","Movies & TV",276670,065935149439,"N/A",0065935149439,"N/A",,210992,29.99,-34,135,135,54,4028.99,4028.61,3,3.1,"Definitive Discs & Collectibles","USA",3,1249,"N/A","Small Standard-Size",0.59,5.12,7.48,0.31,"N/A","N/A","11/30/2024",182,1,0,44.84
"https://amazon.com/dp/B0DH5HFPNV","https://m.media-amazon.com/images/I/81r7YX8wTRL._SX450_.jpg","B0DH5HFPNV","(2 Pack) Vital Surge - Vital Surge for Men Gummies, Vital Vita Surge Max Maximum Strength 1050 MG, VitalSurge Supplement Support Gummy Advanced Formula, Premium Vitamin Gomitas (120 Gummies)","LIVORKA","FBA","Health & Household",92238,"N/A",10850068375056,"N/A","N/A","Blended Vitamin & Mineral Supplements",3988,29.95,-5,129,129,-10,4027.66,4027.51,231,3.2,"SunriseSelections","USA",2,0,"N/A","Large Standard-Size",2.28,4.84,5.35,0.95,29.72,82,"10/31/2024",11,5,0,0.56
"https://amazon.com/dp/B0CFLV946S","https://m.media-amazon.com/images/I/61SKsgdtfNL._SX450_.jpg","B0CFLV946S","Fuel Valve Petcock and Lever knob SPRING kit For Polaris 300 400L Big Boss 250 300 300L 400L Magnum 425 Scrambler 400 500 Trail Blazer 250 Trail Boss 250 350L Sportsman 400 7051006 5431391","MOTO1988","FBA","Automotive",50260,737494091640,"N/A",0737494091640,"N/A","Valve Parts",21,27.99,2,144,144,-20,4027.76,4026.19,80,3.7,"moto1988ky","China",1,1709,"N/A","Large Standard-Size",1.97,3.39,4.96,0.26,16.68,46.01,"10/31/2024",24,6,0,1.8
"https://amazon.com/dp/B0DC4LFX5G","https://m.media-amazon.com/images/I/617b5CmCmJL._SX450_.jpg","B0DC4LFX5G","Greatest Days: The Official Take That Musical - Special Edition All-Region/1080p","N/A","FBA","Movies & TV",170175,"N/A","N/A",9337369043401,"N/A",,46668,28.9,-7,147,147,75,4027.51,4026.11,3,3.7,"Smokecds","New Zealand",12,0,"N/A","Small Standard-Size",0.71,5.4,6.86,0.22,13.24,36.53,"12/31/2024",12,1,0,49.16
"https://amazon.com/dp/B0D33ZJ2B2","https://m.media-amazon.com/images/I/718NX+URbxL._SX450_.jpg","B0D33ZJ2B2","Game of Pleasure [Blu-ray]","Vinegar Syndrome","Amazon","Movies & TV",153393,814456029504,"N/A",0814456029504,"N/A",,5424,26.49,-22,148,148,11,4027.19,4025.62,3,2.9,"Amazon","N/A",1,1678,"N/A","Small Standard-Size",0.55,5.35,6.77,0.15,"N/A","N/A","11/30/2024",15,8,0,49.48
"https://amazon.com/dp/B0000719UC","https://m.media-amazon.com/images/I/51S22TPG9NL._SX450_.jpg","B0000719UC","Baby Gourmet - The First Course [DVD]","Yum Yum Studios","FBA","Movies & TV",275310,801696549138,00801696549138,0801696549138,"N/A",,4606,28.79,29,108,108,64,4023.69,4023.28,2,2.7,"RapidPrimePros","USA",2,367,"N/A","Small Standard-Size",7.1,5.42,0.58,0.18,11.28,31.12,"06/30/2025",222,1,0,53.91
"https://amazon.com/dp/B000PMLDUE","https://m.media-amazon.com/images/I/51GUowbc4dL._SX450_.jpg","B000PMLDUE","Reshma Aur Shera","Baba","FBM","Movies & TV",404083,792097219143,"N/A",0792097219143,"N/A",,50102,30,-32,123,123,59,4019.59,4018.65,1,3,"Rahul & I","USA",2,994,"N/A","Small Standard-Size",7.1,5.42,0.58,0.18,"N/A","N/A","11/30/2024",220,1,0,123.48
"https://amazon.com/dp/B01EGC9JPE","https://m.media-amazon.com/images/I/91+MltVScGL._SX450_.jpg","B01EGC9JPE","BBC Shakespeare 400th Anniversary (4PK/Giftset/DVD)","BBC","FBM","Movies & TV",257853,883929544257,00883929544257,0883929544257,"N/A",,195365,29.99,-29,129,129,-8,4019.77,4018.49,27,3.7,"Unique Treasures Store","USA",5,1107,529,"Large Standard-Size",1.8,7.7,10.9,1.1,"N/A","N/A","11/30/2024",112,2,0,4.78
"https://amazon.com/dp/B09XN7DF63","https://m.media-amazon.com/images/I/81SafjQHWrL._SX450_.jpg","B09XN7DF63","Yellow Flower (Korean Movie)","일반","FBA","Movies & TV",95106,"N/A","N/A",8809177108180,"N/A",,65883,30,-33,134,134,52,4015.27,4015.14,"N/A","N/A","movie247day","Korea, Republic of",1,1103,594,"Small Standard-Size",7.68,5.31,0.57,0.22,11.73,32.35,"11/30/2024",40,1,0,"N/A"
"https://amazon.com/dp/B07DH4D1WD","https://m.media-amazon.com/images/I/81EPV6+s6NL._SX450_.jpg","B07DH4D1WD","Pilchuck: A Dance With Fire, A Documentary on the History of the World's Premiere Glass Art School","N/A","FBA","Movies & TV",478034,"N/A","N/A","N/A","N/A",,101769,29.99,-38,134,134,8,4012.73,4011.29,"N/A","N/A","Home Of The Future","USA",2,1916,"N/A","Small Standard-Size",6.75,5.5,0.5,0.16,9.35,25.78,"11/30/2024",86,2,0,"N/A"
"https://amazon.com/dp/B0F752DRF8","https://m.media-amazon.com/images/I/61knmqXRpSL._SX450_.jpg","B0F752DRF8","Flash Burn Drops - Official FlashBurn Liquid Drops Premium Advanced Formula All Natural Support, Flash Burn for Overall Health & Daily Wellness Droppers Reviews, 1 Bottle for 1 Month","LIVORKA","FBA","Health & Household",109068,"N/A",20850072765611,"N/A","N/A","Blended Vitamin & Mineral Supplements",4794,29.95,-30,129,129,876,4002.92,4002.78,8,3.1,"SunriseSelections","USA",2,0,"N/A","Large Standard-Size",1.93,1.93,8.46,0.31,15.87,43.77,"06/30/2025",3,8,0,16.11
"https://amazon.com/dp/B0F21XQ2W4","https://m.media-amazon.com/images/I/61aEmkkGriL._SX450_.jpg","B0F21XQ2W4","HOXWELL 2 Pack Parking Mats for Garage Floors, 21.6"" x 11"" x 1.9"" Heavy Duty Garage Car Parking Mat with High Visibility, Wheel Stops for Car Truck Indoor Outdoor, Yellow","HOXWELL","FBA","Automotive",66933,"N/A","N/A","N/A","N/A","Floor & Parking Mats",77,28.99,20,138,138,,4004.02,4002.52,12,3.3,"RBNB","China",1,0,"N/A","Large bulky",2.5,11.7,22,3.35,323.98,893.75,"06/30/2025",3,8,0,11.51
"https://amazon.com/dp/B0DYH2RKSP","https://m.media-amazon.com/images/I/71uWEbbb1aL._SX450_.jpg","B0DYH2RKSP","Adult Only 18+ [Smash Pictures/Pink Velvet] 2 Hosers DVD","N/A","FBM","Movies & TV",387652,602835359751,"N/A",0602835359751,"N/A",,303705,29.95,"N/A",133,133,,3996.49,3996.39,"N/A","N/A","guiderock","USA",1,0,"N/A","Large Standard-Size",7,5,1,0.38,"N/A","N/A","06/30/2025",6,1,0,"N/A"
"https://amazon.com/dp/1441346473","https://m.media-amazon.com/images/I/81U-ziXPwYL._SX450_.jpg",1441346473,"Winnie-the-Pooh Baby Book - The First Five Years","PETER PAUPER PRESS","Amazon","Books",33614,"N/A",09781441346476,9781441346476,"978-1441346476","Early Childhood",104,29.95,7,135,135,,3995.68,3995.55,"N/A","N/A","Amazon","N/A",2,0,"N/A","Large Standard-Size",12.12,10.87,3,2,"N/A","N/A","07/31/2025",5,8,0,"N/A"
"https://amazon.com/dp/B00AOO5P0M","https://m.media-amazon.com/images/I/51LZjkGaq8L._SX450_.jpg","B00AOO5P0M","The Red Menace [Blu-ray]","Olive Films","FBA","Movies & TV",214108,887090055406,00887090055406,0887090055406,"N/A",,11041,30,-21,133,133,5,3991.89,3991.75,11,3.5,"TheBuyz","USA",3,1728,608,"Small Standard-Size",7.1,5.42,0.58,0.18,11.28,31.12,"06/30/2025",152,1,0,12.1
"https://amazon.com/dp/B0F8JF9CQZ","https://m.media-amazon.com/images/I/51REBOshDEL._SX450_.jpg","B0F8JF9CQZ","Rectangle White Lamp Shade, Square Large Linen Lamp Shades, Top 7""x12.5"", Bottom 9""x15"", Height 9.8"", Includes 1 Harp Holder,2 Adapters, Fits Table,Floor and Wall Lamp Shades, Easy Assembly","WOLEILEJIN","FBA","Tools & Home Improvement",140176,"N/A","N/A","N/A","N/A","Lamp Shades",421,29.99,-2,138,138,,3987.89,3986.39,4,3,"WOLEILEJIN","China",1,0,"N/A","Large Standard-Size",1.73,10.2,16.1,1.87,143.04,394.58,"06/30/2025",3,7,0,34.48
"https://amazon.com/dp/B000MGBQIW","https://m.media-amazon.com/images/I/51RGuWRTO7L._SX450_.jpg","B000MGBQIW","The Tangerine Dream DVD","Tangerine","FBM","Movies & TV",112724,684515052213,"N/A",0684515052213,"N/A",,1647,29.99,-27,133,133,,3986.95,3985.53,7,3.1,"Booksabillions","USA",2,487,2335,"Small Standard-Size",7.1,5.42,0.58,0.18,"N/A","N/A","07/31/2025",264,1,0,19
"https://amazon.com/dp/B0B727KM8B","https://m.media-amazon.com/images/I/71ftq9VrAuL._SX450_.jpg","B0B727KM8B","Intelliguard Pro Anti-Snoring Device - Moldable & Adjustable - Stop Snoring Night Guard for Clenching Gnashing & Snore by Somnos Anti-Snoring Mouth Guard","Intelliguard","FBA","Health & Household",123455,811313032646,"N/A",0811313032646,"N/A","Snore Reducing Aids",269,29.99,-6,133,133,-41,3984.19,3982.7,111,3.3,"No Ronfler LLC","USA",1,1487,"N/A","Large Standard-Size",1.54,3.11,3.27,0.13,7.89,21.75,"04/30/2024",37,5,0,1.2
"https://amazon.com/dp/B0F1DSWQX1","https://m.media-amazon.com/images/I/81GH-KT+kZL._SX450_.jpg","B0F1DSWQX1","Cannonball Run + The Best Little Whorehouse In Texas (2-Pack)","Generic","FBA","Movies & TV",85932,"N/A","N/A","N/A","N/A",,6367,29.95,-17,133,133,,3981.55,3981.43,"N/A","N/A","Two Thumbs Up","Canada",1,0,"N/A","Large Standard-Size",6.8,5.4,1,0.27,18.49,51,"06/30/2025",5,1,0,"N/A"
"https://amazon.com/dp/B0FFGPF2WJ","https://m.media-amazon.com/images/I/61yzAKzSUnL._SX450_.jpg","B0FFGPF2WJ","NutraVibe Audifort – Daily Hearing Support Drops with a Clean Liquid Formula for Ear Health, Auditory Clarity and Inner Ear Balance | Plant-Based, Easy-to-Use Droppers (30 Servings)","NutraVibe","FBA","Health & Household",202730,"N/A","N/A","N/A","N/A","Detox & Cleanse",1492,27.95,6,140,140,,3981.5,3981.36,1,2,"Rize Labs","USA",2,0,"N/A","Large Standard-Size",1.46,1.61,4.57,0.24,5.41,14.92,"06/30/2025",2,8,0,140.07
"https://amazon.com/dp/B07BRG2SF6","https://m.media-amazon.com/images/I/41KLciDtdTL._SX450_.jpg","B07BRG2SF6","Ascension (2002) [ Blu-Ray, Reg.A/B/C Import - Sweden ]","N/A","FBM","Movies & TV",373562,"N/A","N/A",7340110409649,"N/A",,15765,24.98,-86,148,148,26,3976.41,3974.92,4,3.1,"cdbaron","USA",1,0,"N/A","Small Standard-Size",0.39,5.35,6.73,0.18,"N/A","N/A","06/30/2025",39,1,0,37.06
"https://amazon.com/dp/B0FBLNGSW9","https://m.media-amazon.com/images/I/61XQhrLf5BL._SX450_.jpg","B0FBLNGSW9","Qagea W11307244 W10682535 Washer Lid Lock Assembly (3-Wire) with W10837741 Lid Strike, Fit for Whirlpool Maytag Amana Kenmore, Washing Machine Door Latch Replaces W10838613 W10838613VP W11253733","Qagea","FBA","Tools & Home Improvement",65197,"N/A","N/A","N/A","N/A","Washer Parts & Accessories",226,27.99,-28,142,142,,3974.51,3973,"N/A","N/A","Chunle","China",1,0,"N/A","Large Standard-Size",1.69,4.41,6.06,0.29,22.74,62.73,"07/31/2025",2,6,0,"N/A"
"https://amazon.com/dp/B00O7HSHGQ","https://m.media-amazon.com/images/I/71okEdV0zhL._SX450_.jpg","B00O7HSHGQ","The Distance (2014) ( La distancia ) (Blu-Ray & DVD Combo) [ Blu-Ray, Reg.A/B/C Import - Spain ]","N/A","FBM","Movies & TV",362287,"N/A","N/A",8436540906106,"N/A",,82760,26.98,-16,147,147,25,3965.92,3964.34,7,3.4,"DaaVeeDee","USA",3,1731,627,"Large Standard-Size",7.64,5.43,1.57,0.53,"N/A","N/A","11/30/2024",130,2,0,21
